subject,CONTROL_REPLACEMENT_FRAC,seed,smallest_combined_p,smallest_overall_p,left_hbo_p_phase,left_hbo_p_power,left_hbo_p_combined,left_hbr_p_phase,left_hbr_p_power,left_hbr_p_combined,right_hbo_p_phase,right_hbo_p_power,right_hbo_p_combined,right_hbr_p_phase,right_hbr_p_power,right_hbr_p_combined
2,0.0,0,0.0009122099506224668,,0.0009998000399920016,0.0062059488710065076,0.001998600479863999,0.008598280343931213,0.0037985470764843724,0.007582665193076599,0.10917816436712657,0.00045620903865477584,0.0009122099506224668,0.32933413317336535,0.0028470247953123417,0.005685944040439428
2,0.0,1,0.0007996800959743089,,0.0003999200159968006,0.0020469618059882027,0.0007996800959743089,0.007198560287942412,0.005766146920037443,0.011499045389771312,0.10937812437512498,0.006620464869931518,0.013197099184768968,0.3297340531893621,0.003266127433526874,0.006521587278641605
2,0.05,0,0.0017699948981120261,,0.0009998000399920016,0.003013831906283237,0.001998600479863999,0.020995800839832032,0.0008853894062563773,0.0017699948981120261,0.20635872825434912,0.006934146572187412,0.013820210755690177,0.7654469106178764,0.0009518502538079206,0.0019027944887102244
2,0.05,1,0.003393303130152292,,0.00599880023995201,0.0016980933255472887,0.003393303130152292,0.07618476304739052,0.005574995418087097,0.011118910262262638,0.23735252949410118,0.008664649094712203,0.017254222045489875,0.8448310337932413,0.007127915144445807,0.014205023114585158
2,0.1,0,0.010139852333223676,,0.014597080583883223,0.013539042339101713,0.026894779010743552,0.7384523095380924,0.005082843817247115,0.010139852333223676,0.7962407518496301,0.041113841173465636,0.08053733441089428,0.7644471105778844,0.017124008002801585,0.03395478435552313
2,0.1,1,0.010102493485939945,,0.07238552289542091,0.005064069141102943,0.010102493485939945,0.672865426914617,0.0075413506026946854,0.015025829236476551,0.3745250949810038,0.09398201656344707,0.1791314136895621,0.9316136772645471,0.2292460734890673,0.40593838476797983
2,0.15000000000000002,0,0.019173091542114773,,0.03179364127174565,0.026445236086194843,0.05219112166073514,0.9276144771045791,0.05807512724063052,0.11277753407724567,0.5742851429714058,0.016929558679754462,0.03357250740241757,0.7800439912017596,0.009632942562261349,0.019173091542114773
2,0.15000000000000002,1,0.12417599142015556,0.06414530584078153,0.1367726454709058,0.06414530584078153,0.12417599142015556,0.9708058388322336,0.10354808684800162,0.196373967406122,0.7836432713457309,0.1940959641342834,0.35051868497534977,0.873625274945011,0.353300936975649,0.5817803218834265
2,0.2,0,0.04419656045738607,,0.27534493101379726,0.022347996707103433,0.04419656045738607,0.651869626074785,0.03847112524496448,0.07546222301231509,0.8126374725054989,0.07011536069197276,0.13531455757898014,0.7686462707458508,0.04652197258829805,0.09087965124308972
2,0.2,1,0.09994348187159818,0.051286914747982505,0.3281343731253749,0.06035140836701275,0.11706052424214342,0.7488502299540092,0.1325469594010277,0.2475252223555977,0.9626074785042992,0.05634171156829956,0.10950903467415374,0.5778844231153769,0.051286914747982505,0.09994348187159818
2,0.25,0,0.5178278039036004,0.30561379903082775,0.6962607478504299,0.30561379903082775,0.5178278039036004,0.5112977404519096,0.37630926932125797,0.6110098724654169,0.4165166966606679,0.8876506491574228,0.659547234724221,0.7760447910417917,0.9296871799541817,0.9498440643804853
2,0.25,1,0.6513039106274054,0.40949505559005306,0.5568886222755449,0.7647783250035407,0.8036523069311353,0.7510497900419916,0.5888144550238723,0.8309264476026849,0.6844631073785243,0.40949505559005306,0.6513039106274054,0.48890221955608876,0.4691810750429606,0.718231268907453
2,0.30000000000000004,0,0.16201186877201645,0.08458308338332333,0.2479504099180164,0.9305366790472077,0.43442141405752044,0.4423115376924615,0.8053359145489758,0.6889835790090533,0.08458308338332333,0.5727123454455902,0.16201186877201645,0.6686662667466506,0.3206858465760971,0.5385322809579661
2,0.30000000000000004,1,0.5496707097292799,0.32893421315736854,0.9868026394721056,0.5402951529882865,0.788671453633937,0.563887222555489,0.39109294057883814,0.6292321929870737,0.32893421315736854,0.8727841452072821,0.5496707097292799,0.46790641871625677,0.9180961685062887,0.7168764207566405
