iter,target,param_beta,param_k1,param_k2,param_k3,param_k4,param_latent_dim,param_logvar,param_means,param_out1,param_out2,param_out3,param_out4,param_window_buffer,param_window_length
0,0.0,0.4370861069626263,16.310000289738827,13.247915185359671,11.381218778758512,5.1842609661941115,4.0279287643706345,-2.767665551327202,2.665440364437338,83.32488131523938,95.3041287131571,18.305463361129874,124.62990344214336,2.332442640800422,42.19227731255725
1,0.09710046174736692,0.26364247048639056,5.567663137948074,7.259391401433528,10.346590042851329,9.047230260989622,5.785978822574545,-0.5525884211104821,0.8487346516301046,48.72020063594444,57.03252644889347,67.07983823230802,103.93970767601752,1.6996737821583596,56.683253043853355
2,0.0,0.6331731119758383,3.650305778079968,11.505627926620138,5.387337731622082,3.9107223017939132,14.335511984293332,0.8625281322982374,2.5209933702911527,50.11674214741752,26.939276768714993,92.63409896936157,65.29707929883534,1.6220382348447788,55.76849168534097
3,0.04611012091936048,0.13094966900369656,15.73048562910295,6.622919742400237,12.275311980955747,7.363955065251753,8.76088427531154,-0.8131588826268814,0.9621361388138177,124.59347830963056,102.81487621644483,121.22388145518919,116.22066324789667,2.097899978811085,76.24996328110961
4,0.2999667641685632,0.17964325184672755,5.743760073868033,3.633182044747533,7.554624630685701,8.441482055652749,5.527537413060647,0.31495003660771737,1.3918833167339733,47.46466508498665,76.78196131372383,31.783513197173416,105.84606184445244,1.5745506436797707,79.37057295682483
5,0.0,0.3988895744397423,9.296023291801884,5.372647292924422,11.475856279187136,8.369475691849315,6.0074837258566545,-0.4966631599517965,1.997749253313098,48.696175056873514,80.12159806898313,37.60170234585025,104.5985625209248,2.006674541283021,79.09814405224067
6,0.0,0.6415954195472197,9.61187548587689,5.5701798106931495,7.150026491343633,16.07598449820176,11.593598974407556,0.9296652816604025,1.3373858053998604,64.15801967544374,107.76855200664377,45.2112179644957,86.64741010104754,2.1951608463386654,72.9618102776075
