subject,comparison,seed,passed,p_window,p_epoch,D,silhouette_coef,silh_thresh,acc,p_perm,hotelling_T2,F
4,ctrl,3,False,0.3711172249917455,1.0,0.7976518504496435,0.0013530466,0.012036731000989667,0.5333333333333334,0.278,33.89231367160684,2.9080228277987485
0,left,4,True,0.014294560824990012,0.11349924557355032,1.658435653330919,0.11027376,0.010081257252022616,0.8949579831932774,0.0,378.69485124197496,32.389715625322225
0,right,4,True,0.00019094891553830286,0.03148912236661063,1.6386756158406846,0.09700463,0.011553199216723436,0.8579322638146166,0.0,343.94224197429463,29.383893618833493
0,ctrl,4,False,0.019305219900861956,0.1482474209618677,0.7685119355762864,0.017628724,0.017303181439638108,0.5492610837438423,0.135,24.80082030580917,2.0958439695050006
1,left,4,True,3.6523362438706982e-06,0.013199631855626441,1.7268460717367813,0.13160947,0.016541190724819875,0.8,0.0,268.25253081178846,22.018963252865248
1,right,4,True,6.515187660735177e-06,0.0032983508245877056,1.9144113075266282,0.13184537,0.02211434906348583,0.7830065359477123,0.0,242.72430715642446,19.46986421040838
1,ctrl,4,False,0.5359017771400092,1.0,1.4076809465989382,-0.006242427,0.0410250436514616,0.425,0.78,41.21402190466691,2.8100469480454713
2,left,4,True,0.6147495415541391,0.7724818212447502,1.5800802266628462,0.089696124,0.012958862539380786,0.8714285714285713,0.0,234.9948488267713,19.82624950860268
2,right,4,False,0.33448838691507243,0.4050064064525126,1.4000237399933937,0.07076639,0.011212554108351445,0.7447311827956989,0.0,145.9715018057177,12.391319539196989
2,ctrl,4,False,0.29074988860345247,0.4660922247854402,1.2132561047601509,0.024014572,0.02293432932347057,0.6333333333333333,0.013,52.15692192038852,4.202727179535438
3,left,4,True,0.046036572980923875,0.43572124417071934,1.6489042161960634,0.09623383,0.0096845066640526,0.8101604278074866,0.0,357.52590421700046,30.5443817403352
3,right,4,False,0.0017682559903033353,0.031489122366610625,1.3535800199053978,0.07432562,0.012954774498939498,0.7333333333333333,0.0,138.55396780998709,11.823065853278317
3,ctrl,4,False,0.5131764196794188,1.0,0.5359405833194414,-0.00035901388,0.01469115265645085,0.49333333333333335,0.577,11.532609110930375,0.9775798877815673
4,left,4,True,2.6420428413215847e-06,0.004025455501528387,1.664101068302924,0.1433345,0.010010195663198817,0.8420634920634921,0.0,400.7367976249956,34.34886836785677
4,right,4,True,1.0259881328509884e-23,1.2982885337973413e-08,1.792674296569119,0.31399372,0.008263674471527333,0.9333333333333333,0.0,748.6423712377687,64.23489191417015
4,ctrl,4,False,0.13462929373942006,0.11537019209732839,0.8048307856943321,0.019449284,0.018789746053516857,0.6055555555555555,0.006,34.62439363852282,2.9708366349702926
0,left,5,True,4.545226667116514e-11,0.0004790798679108352,1.7203621911773737,0.2278151,0.01197795248590409,0.9121008403361344,0.0,491.24628394660283,42.01622331764919
0,right,5,True,0.0006878345931446014,0.06765912001683685,1.6150446414212667,0.08628302,0.009523627348244183,0.8276292335115863,0.0,315.3831267771692,26.94401302148872
0,ctrl,5,False,0.5047655478543619,0.3868093392573253,0.8046629666388225,0.014634665,0.01803055563941597,0.4866995073891626,0.544,27.654045401145172,2.3369615831953667
1,left,5,True,0.0001540135764347968,0.0409118021634344,1.7460317264587977,0.13100004,0.019382393825799208,0.8476190476190476,0.0,291.1916402676681,23.90187338472474
1,right,5,True,0.053806306956171696,0.40576378477427943,1.989435105381794,0.06402936,0.02299646092578767,0.9294117647058823,0.0,339.62333590529727,27.242513575291227
1,ctrl,5,False,0.5302649566194425,1.0,1.1385466090433312,-0.016691271,0.06323472894728184,0.375,0.835,19.878103088227544,1.355325210560969
2,left,5,True,1.0,1.0,1.6065910906009617,0.08340256,0.015623875381425017,0.8714285714285716,0.0,257.6880024515194,21.740845203561808
2,right,5,False,0.7461366156797162,0.5771755499618714,1.3515813934683794,0.056499835,0.01126058856025338,0.704731182795699,0.0,127.65278234160381,10.83626869967859
2,ctrl,5,False,0.03425641211425047,0.1431109780507063,1.364351909074094,0.06570809,0.029636326804757106,0.7,0.001,78.22388829404638,6.30316455261944
3,left,5,True,1.0,0.6050163446640303,1.6878958921655332,0.08002908,0.007871048990637055,0.8868092691622105,0.0,417.6832725669049,35.68378451283525
3,right,5,True,0.012661907373594225,0.28473151395405094,1.583944093918994,0.05947071,0.010541236726567144,0.8545454545454547,0.0,276.5507012202108,23.598581866532207
3,ctrl,5,False,0.14136190003587468,1.0,0.6264557197752074,0.0041891653,0.01671892041340467,0.47333333333333333,0.629,16.220039725096065,1.3749173722747279
4,left,5,True,8.66254671753522e-05,0.037887212895283504,1.6068468791677109,0.12215684,0.009928750526159985,0.8588888888888888,0.0,323.53327557228397,27.731423620481483
4,right,5,True,3.4144821596531145e-09,0.000655730677789972,1.7564195492552184,0.17658529,0.009256656747311348,0.8944444444444445,0.0,615.0884282991859,52.77571805631421
4,ctrl,5,False,0.07290001511137685,0.6042080137327137,0.707177879678714,0.007902522,0.01851831264793864,0.4611111111111111,0.738,25.59690599380173,2.196261597016696
0,left,6,True,6.144570405754895e-08,0.008075173207988368,1.6942318016692937,0.19282599,0.009768850589171051,0.8660504201680672,0.0,438.04929478787267,37.46629256120051
0,right,6,True,0.5368777588892945,0.6050163446640303,1.6010034040461296,0.0627797,0.010315634077414856,0.7623885918003566,0.0,300.05371171807633,25.634380628707508
0,ctrl,6,False,0.8676596619540491,1.0,0.7376403776897175,-0.002050668,0.01682292157784102,0.46453201970443353,0.7,22.538401995715553,1.904653689778779
1,left,6,True,1.6493036922160202e-12,8.28617949089971e-05,1.7205618765340371,0.23341984,0.01583894565701484,0.8380952380952381,0.0,261.35856530958125,21.453086119850887
1,right,6,True,0.09509592110014137,0.42698650674662664,1.9443229317169606,0.08953015,0.022173047997057414,0.861437908496732,0.0,275.1093041482279,22.067591241836464
1,ctrl,6,False,0.4878048780487804,1.0,1.4501356456482222,0.0041091978,0.04542431402951478,0.5027777777777778,0.416,46.68234702361501,3.18288729706466
2,left,6,True,0.5006704625408013,0.7724818212447503,1.679908886711271,0.08838854,0.01245385631918907,0.8716748768472906,0.0,340.7094255709182,28.745268736853138
2,right,6,False,0.10501983771608811,0.400443410565562,1.3530828723136576,0.074391305,0.011979973688721652,0.724731182795699,0.0,128.17741579000537,10.8808041098078
2,ctrl,6,False,1.0,0.7152491865522348,0.9932029303114819,-0.00092072744,0.028973568789660873,0.5111111111111111,0.453,29.237046593038556,2.3558777213398834
3,left,6,True,0.44094784578946894,1.0,1.6843367530045374,0.08101539,0.008368186186999083,0.8695187165775401,0.0,411.56119462017807,35.160759233706344
3,right,6,True,0.4382173719520267,0.5934214883894217,1.539546860100783,0.05631771,0.009541501337662335,0.8484848484848486,0.0,238.86446523469647,20.38274577853238
3,ctrl,6,False,0.25288847854522956,0.3961039594506548,0.7512968506548108,0.012035878,0.016761019360274073,0.58,0.052,24.50600674299246,2.077290497870368
4,left,6,True,4.5071111012315994e-05,0.009205974713368526,1.6430229969571268,0.12125528,0.00935054118745029,0.86984126984127,0.0,369.35869301532034,31.659316544170316
4,right,6,True,8.473000554165908e-20,5.6213814618317425e-08,1.7757663725999997,0.25385377,0.01148926941677928,0.8944444444444445,0.0,680.8278288038164,58.416279488785065
4,ctrl,6,False,0.2322311725432786,0.29930159468235956,0.613839864754835,0.012622849,0.015238810656592236,0.5166666666666667,0.374,18.625572722424327,1.5981083847636808
0,left,7,True,1.6359009595595108e-05,0.06363805637151108,1.6878470421632608,0.17938252,0.012181914830580346,0.8650420168067228,0.0,426.43839628081946,36.47321409825191
0,right,7,True,0.44018557325734176,1.0,1.5894370960512387,0.07080052,0.01022694059647619,0.7743315508021391,0.0,288.23332006522236,24.62453336811319
0,ctrl,7,False,0.40402813378334307,0.5639234907191043,0.5814359502930935,0.0032500012,0.01807043794542549,0.45788177339901476,0.752,13.20956942037665,1.11630164115859
1,left,7,True,0.3187232954468098,1.0,1.5528377553487203,0.0624858,0.020162228215485783,0.7999999999999999,0.0,144.76162101777388,11.882463155033513
1,right,7,True,0.0034943814198941897,0.10864567716141926,1.8562410143734995,0.092036314,0.02046032892540096,0.8627450980392156,0.0,194.8910621837581,15.632972902440489
1,ctrl,7,False,1.0,1.0,1.2345008341471562,0.007340122,0.04989530313760037,0.4583333333333333,0.58,25.605030002190087,1.7457975001493242
2,left,7,True,3.394237211323838e-11,8.827770825935487e-05,1.5744498365553592,0.22745332,0.013382208487018942,0.8571428571428571,0.0,230.55016233616604,19.451256338368488
2,right,7,False,0.8719492581219765,1.0,1.3120215319854958,0.059207294,0.013176948251202698,0.7776344086021505,0.0,114.69652797769574,9.73643012935286
2,ctrl,7,False,0.3987717622321215,0.7103816512796233,0.7146931487285598,-0.0030544202,0.028855635784566402,0.4,0.873,13.048535330575515,1.0514315658934816
3,left,7,True,7.080414915547779e-07,0.0014324357122120635,1.6332109167616906,0.15283372,0.009652079036459314,0.8873440285204991,0.0,337.0026653042965,28.791027265865416
3,right,7,True,0.019198040217277293,0.05975565009326557,1.5731338002395856,0.07344013,0.009638466732576451,0.8303030303030303,0.0,266.6348461641429,22.752443649254804
3,ctrl,7,False,0.32703858209469266,0.3961039594506548,0.5711968428709406,0.004455754,0.015491433208808298,0.4666666666666666,0.698,13.240048330448886,1.1223136791166746
4,left,7,True,4.574514601087176e-11,7.640708652799931e-05,1.649839620761153,0.20008415,0.011053500417619943,0.8307936507936509,0.0,379.082600083222,32.4927942928476
4,right,7,True,3.598746621100641e-10,0.00021334221137024294,1.774511884143525,0.18638077,0.008654412114992734,0.9222222222222222,0.0,676.2136594208902,58.02037527206821
4,ctrl,7,False,0.6528427672517997,0.4378954215234297,0.7339565282287461,-0.003712484,0.014383130567148319,0.4555555555555556,0.797,27.88160799919817,2.3922932297575548
0,left,8,True,5.5716478400035736e-11,0.00017034185427591765,1.7353724850446266,0.23302832,0.011606893083080615,0.9121008403361344,0.0,526.6887252458027,45.04761017433171
0,right,8,True,1.58837138283834e-05,0.03148912236661063,1.6443858290378306,0.11337033,0.010369471693411458,0.8279857397504455,0.0,351.4270045867377,30.02333664596445
0,ctrl,8,False,0.7388019643829915,0.7732402151739342,0.8071494106569486,0.01175722,0.014723993884399532,0.6381773399014777,0.0,27.858804054242142,2.3542651313444063
1,left,8,True,0.07227054138168305,0.5108260385936064,1.6588411570990573,0.09222026,0.01779605681076646,0.819047619047619,0.0,206.0969058393295,16.917045227764913
1,right,8,True,8.846606930956384e-11,0.00029985007496251867,1.8005838761148116,0.20956524,0.02216061381623148,0.8169934640522876,0.0,161.50560270175146,12.954994869124448
1,ctrl,8,False,0.3264236319121151,0.5594405594405595,1.117968218603599,-0.01709817,0.07248977348208414,0.575,0.202,18.830806006948936,1.2839185913828821
2,left,8,True,0.06427873332169565,0.38515920741140824,1.598729285979472,0.122225955,0.014551396341994403,0.8145320197044335,0.0,250.63586044499064,21.145863961676778
2,right,8,False,0.4201339538796343,0.7812512794294943,1.355565425166548,0.06425151,0.009016027348116034,0.7451612903225808,0.0,129.05061293608452,10.954928611672438
2,ctrl,8,False,0.8331466500181649,1.0,0.6815408992132045,0.0069240164,0.030506639741361117,0.45555555555555555,0.73,11.708723026663979,0.9434714835535024
3,left,8,True,0.005292759152244873,0.11939297600227057,1.6728240866279027,0.10556003,0.008633906254544849,0.8283422459893048,0.0,392.69042618640225,33.54857967419428
3,right,8,True,0.0009625377953766908,0.10266156697381708,1.5060444348887114,0.08344992,0.010776608111336827,0.8666666666666668,0.0,215.0171724100109,18.347812258076782
3,ctrl,8,False,0.5124252924353796,1.0,0.6726460319203843,-0.0059894444,0.01722321640700097,0.5333333333333333,0.309,19.018821131006934,1.6121605135620127
