subject,CONTROL_REPLACEMENT_FRAC,seed,smallest_combined_p,smallest_overall_p,left_hbo_p_phase,left_hbo_p_power,left_hbo_p_combined,left_hbr_p_phase,left_hbr_p_power,left_hbr_p_combined,right_hbo_p_phase,right_hbo_p_power,right_hbo_p_combined,right_hbr_p_phase,right_hbr_p_power,right_hbr_p_combined
1,0.0,0,0.00039988003199198374,,0.001799640071985603,0.569569066175627,0.003596041439582587,0.0005998800239952009,0.04764990146269316,0.0011994001919473085,0.0023995200959808036,0.47135167657720756,0.004793282495270557,0.0001999600079984003,0.7311318860942587,0.00039988003199198374
1,0.0,1,0.00039988003199198374,,0.0021995600879824036,0.6639124666356859,0.004394282111384151,0.0001999600079984003,0.9566885701989412,0.00039988003199198374,0.002999400119976005,0.43860977956197866,0.005989803838872265,0.0005998800239952009,0.9068927270652039,0.0011994001919473085
1,0.05,0,0.0007996800959743089,,0.00599880023995201,0.5097681994314044,0.011961614875585225,0.0021995600879824036,0.3352617084241831,0.004394282111384151,0.001799640071985603,0.4872550072965638,0.003596041439582587,0.0003999200159968006,0.7755456990729737,0.0007996800959743089
1,0.05,1,0.00039988003199198374,,0.010397920415916816,0.6968811228493763,0.020687724082857906,0.001999600079984003,0.7592984119090972,0.003995201759488198,0.003799240151969606,0.41809142953386846,0.007584046078206952,0.0001999600079984003,0.8539273273842626,0.00039988003199198374
1,0.1,0,0.00039988003199198374,,0.003199360127974405,0.5806824493634438,0.006388484350720369,0.0021995600879824036,0.3579363389527398,0.004394282111384151,0.003599280143971206,0.46635884047836884,0.0071856054703874905,0.0001999600079984003,0.833434143908705,0.00039988003199198374
1,0.1,1,0.002797480895742388,,0.002599480103979204,0.8794090634588237,0.005192202911147525,0.002999400119976005,0.6426715985210274,0.005989803838872265,0.0015996800639872025,0.3491631526338889,0.0031968011516674277,0.0013997200559888023,0.736784622533374,0.002797480895742388
1,0.15000000000000002,0,0.005591043359014725,,0.005198960207958408,0.6001163672766905,0.010370891228672852,0.003999200159968006,0.6758701782517926,0.007982406718016533,0.009198160367926415,0.6548360353894171,0.01831171458169878,0.0027994401119776045,0.9255668458103146,0.005591043359014725
1,0.15000000000000002,1,0.00877888809360694,,0.0057988402319536095,0.9073328838391689,0.011564053915871564,0.009798040391921616,0.9164322137526523,0.01950007918832164,0.013997200559888023,0.5776543000826178,0.02779847949626235,0.004399120175964807,0.4890335686258722,0.00877888809360694
1,0.2,0,0.0787685294374838,0.04019196160767846,0.06598680263947211,0.4576403081669278,0.12761934715636358,0.04019196160767846,0.8767224464458322,0.0787685294374838,0.11937612477504499,0.894377416461901,0.22450159038378292,0.0591881623675265,0.9190704624159933,0.11487308617060843
1,0.2,1,0.0340973996762336,,0.017196560687862426,0.6105560888076107,0.0340973996762336,0.019596080783843232,0.9611151982575028,0.03880815518559955,0.02439512097580484,0.9284652791969181,0.04819512002418558,0.03119376124775045,0.9680406189793519,0.06141447175471915
1,0.25,0,0.009575049597159269,,0.05898820235952809,0.775100187413938,0.11449679670144752,0.10957808438312337,0.40887384749472366,0.2071488121891718,0.014797040591881624,0.4909071180315233,0.02937512877348536,0.004799040191961607,0.03975721347694163,0.009575049597159269
1,0.25,1,0.02187464926530802,,0.030393921215756847,0.7610653064085231,0.05986405198464417,0.11277744451109778,0.8324512984455616,0.21283613703174187,0.010997800439912017,0.12193146506001533,0.02187464926530802,0.014197160567886422,0.7118510473240702,0.028192761767582564
1,0.30000000000000004,0,0.009575049597159269,,0.05898820235952809,0.775100187413938,0.11449679670144752,0.10957808438312337,0.40887384749472366,0.2071488121891718,0.014797040591881624,0.4909071180315233,0.02937512877348536,0.004799040191961607,0.03975721347694163,0.009575049597159269
1,0.30000000000000004,1,0.02187464926530802,,0.030393921215756847,0.7610653064085231,0.05986405198464417,0.11277744451109778,0.8324512984455616,0.21283613703174187,0.010997800439912017,0.12193146506001533,0.02187464926530802,0.014197160567886422,0.7118510473240702,0.028192761767582564
