noise_std,subtract_max,scale_max,shift_max,seed,participant,epoch,train_loss,train_acc,val_loss,val_acc
0.001,0.001,0.01,0,42,2,11,0.20900282192294534,0.9392150199643191,2.7043651329343934,0.46818337324666437
0.001,0.001,0.01,0,42,2,12,0.192724482840013,0.9441423838246538,3.2122193943545834,0.532329798152583
0.001,0.001,0.01,0,42,2,13,0.17654699550723374,0.9484325885651177,3.2153108751870243,0.4934998289428669
0.001,0.001,0.01,0,42,2,14,0.16175266022520746,0.9520856341857107,3.362738654644306,0.5244611700307903
0.001,0.001,0.01,0,42,2,15,0.14382162301619722,0.9590094299549741,3.5650297617352673,0.5225795415668834
0.001,0.001,0.01,0,42,2,16,0.11995843992494258,0.96478633930847,4.295356379388735,0.5046185425932261
0.001,0.001,0.01,0,42,2,17,0.11087563172442928,0.9674199303372696,3.902024321097325,0.5241190557646254
0.001,0.001,0.01,0,42,2,18,0.1136516188211608,0.966273043921502,3.2170760165890435,0.5393431406089634
0.001,0.001,0.01,0,42,2,19,0.10297215707212745,0.9684393849290629,3.4996505705803806,0.5335271980841602
0.001,0.001,0.01,0,42,2,20,0.09421806981676792,0.9709880214085465,3.962394864157733,0.5205268559698939
0.001,0.001,0.01,0,42,3,1,0.7948929653787967,0.6230030554343081,0.994921277098613,0.5892250694658845
0.001,0.001,0.01,0,42,3,2,0.6269125736810817,0.6816237450894805,1.2181225572932683,0.556498919419574
0.001,0.001,0.01,0,42,3,3,0.558160477031115,0.7033609777389787,1.272489529037483,0.5521765977153442
0.001,0.001,0.01,0,42,3,4,0.5107703168779313,0.7208206023570494,1.3954809667659316,0.5767212102500772
0.001,0.001,0.01,0,42,3,5,0.49283858692994653,0.726669576604103,1.4774072761415937,0.5492435937017598
0.001,0.001,0.01,0,42,3,6,0.47130740608309407,0.7522042776080314,1.4522814450063233,0.5642173510342698
0.001,0.001,0.01,0,42,3,7,0.41899868896932696,0.8254037538192929,1.4242509462792736,0.6545230009262117
0.001,0.001,0.01,0,42,3,8,0.3476528343949865,0.8791357485814055,1.4114165348692345,0.6872491509725224
0.001,0.001,0.01,0,42,3,9,0.2960300943760152,0.903230030554343,1.9780756494915386,0.6707317073170732
0.001,0.001,0.01,0,42,3,10,0.2776537160265139,0.9100392841553907,1.9925553184471319,0.6623958011732016
0.001,0.001,0.01,0,42,3,11,0.2515484968562123,0.9196857267568748,2.171889987911347,0.6725841309046002
0.001,0.001,0.01,0,42,3,12,0.23044202368542233,0.9300742034046268,1.9639561983399316,0.674745291756715
0.001,0.001,0.01,0,42,3,13,0.20887977446936354,0.9354430379746835,1.9902297380718472,0.6884841000308737
0.001,0.001,0.01,0,42,3,14,0.19841834406036313,0.9376254910519424,1.9899973287175687,0.6821549861068231
0.001,0.001,0.01,0,42,3,15,0.17889673060065583,0.9461807071147971,1.9495758615730439,0.6962025316455697
0.001,0.001,0.01,0,42,3,16,0.1634338228273462,0.9483195111305107,2.077301700474556,0.6844705155912318
0.001,0.001,0.01,0,42,3,17,0.15350122266932378,0.9525534701003928,1.9430804909258323,0.6659462797159618
0.001,0.001,0.01,0,42,3,18,0.149047304696551,0.9530336097773898,1.7798541574110478,0.684161778326644
0.001,0.001,0.01,0,42,3,19,0.12704111762484677,0.9607594936708861,2.0033982237635533,0.6698054955233097
0.001,0.001,0.01,0,42,3,20,0.1276108542215754,0.9619380183326058,1.9524508045421687,0.6543686322939178
0.001,0.001,0.01,0,42,4,1,0.8534760579427496,0.5969495012747685,0.7445477395677547,0.6403072109230551
0.001,0.001,0.01,0,42,4,2,0.6281518175989388,0.7327458961399115,0.6805484666403099,0.7663205802872991
0.001,0.001,0.01,0,42,4,3,0.41880566646115974,0.8629959296864517,0.7941115378115928,0.7610581709571896
0.001,0.001,0.01,0,42,4,4,0.3337778106814045,0.8939929328621908,0.9263431309033442,0.7597781254444602
0.001,0.001,0.01,0,42,4,5,0.28256154375756243,0.9111687614617345,0.9700016863729891,0.7664628075664912
0.001,0.001,0.01,0,42,4,6,0.23657282385751008,0.9259739678847788,0.9680105881035997,0.7563646707438487
0.001,0.001,0.01,0,42,4,7,0.21605296416042605,0.9322807174486738,1.2883072678989158,0.7338927606314891
0.001,0.001,0.01,0,42,4,8,0.19816785436940917,0.9377376213266538,0.9301984671344039,0.7802588536481297
0.001,0.001,0.01,0,42,4,9,0.17626166081150726,0.9455204186608221,0.9798922117566905,0.775849807993173
0.001,0.001,0.01,0,42,4,10,0.1562113900555904,0.9522297267075189,1.2183998151065891,0.7703029441046793
0.001,0.001,0.01,0,42,4,11,0.15378523341972794,0.9534821308762357,1.2201893083953028,0.7606314891196131
0.001,0.001,0.01,0,42,4,12,0.13253423145886753,0.9585812049917252,1.3858142075195856,0.7486843976674726
0.001,0.001,0.01,0,42,4,13,0.1388207426216453,0.958268103949546,1.4525181731362575,0.7351728061442184
0.001,0.001,0.01,0,42,4,14,0.1177256047084495,0.9630988057431676,1.317749928561836,0.7546579433935429
0.001,0.001,0.01,0,42,4,15,0.1262954140418839,0.9607729122869795,1.1476655807129472,0.7633338074242639
0.001,0.001,0.01,0,42,4,16,0.10601502129877302,0.9669454756899405,1.402437983573972,0.7599203527236524
0.001,0.001,0.01,0,42,4,17,0.1025127179787538,0.9689135393836382,1.4455531248547087,0.75380457971839
0.001,0.001,0.01,0,42,4,18,0.10537636079973552,0.9676164064946102,1.5683427860890053,0.7289148058597639
0.001,0.001,0.01,0,42,4,19,0.09367450417888848,0.9715525338820057,1.369709025942774,0.7565068980230408
0.001,0.001,0.01,0,42,4,20,0.10599590476436355,0.9679742362571007,1.4206855301730459,0.7496799886218176
0.001,0.001,0.01,1,42,0,1,0.7836367685541658,0.6391526019690577,1.0136348655006122,0.6220614828209765
0.001,0.001,0.01,1,42,0,2,0.5080742336725803,0.8072696905766527,1.0056965798588673,0.6764617239300783
0.001,0.001,0.01,1,42,0,3,0.3485169592673685,0.875351617440225,1.1110381676549919,0.6913803496081977
0.001,0.001,0.01,1,42,0,4,0.2577984413261749,0.91235935302391,1.4360339384869998,0.6680229053646776
0.001,0.001,0.01,1,42,0,5,0.20414190458490103,0.93068741209564,1.2637264013758873,0.6751054852320675
0.001,0.001,0.01,1,42,0,6,0.17837427064262948,0.9411480309423348,1.5571836526463896,0.6502411091018686
0.001,0.001,0.01,1,42,0,7,0.15313133527442901,0.9498505625879043,1.6075264293805505,0.6505424954792043
0.001,0.001,0.01,1,42,0,8,0.1396028345541468,0.9546853023909986,1.759044174692093,0.6428571428571429
0.001,0.001,0.01,1,42,0,9,0.12821948874940567,0.9558720112517581,1.902081105002077,0.6443640747438216
0.001,0.001,0.01,1,42,0,10,0.11653531770534295,0.9617616033755274,1.8185862108345863,0.6366787221217601
0.001,0.001,0.01,1,42,0,11,0.10978418370899902,0.9632559774964838,1.9747046838194382,0.604882459312839
0.001,0.001,0.01,1,42,0,12,0.11351230201098882,0.96264064697609,1.9587697179114316,0.6237191078963231
0.001,0.001,0.01,1,42,0,13,0.1053641274236254,0.9641789732770746,1.8164261939949666,0.6680229053646776
0.001,0.001,0.01,1,42,0,14,0.10975939499460058,0.9647503516174403,1.8171263131619115,0.6169379144062689
0.001,0.001,0.01,1,42,0,15,0.08827136756625333,0.9694092827004219,2.099497125651918,0.6345690174804098
0.001,0.001,0.01,1,42,0,16,0.09594691310426005,0.9680028129395218,2.1033971812592545,0.6298975286317059
0.001,0.001,0.01,1,42,0,17,0.09151075373183669,0.9686620956399438,1.8653741718295567,0.6350210970464135
0.001,0.001,0.01,1,42,0,18,0.07946684030578052,0.9746835443037974,2.1702565569048153,0.6270343580470162
0.001,0.001,0.01,1,42,0,19,0.08929039887991752,0.9696729957805907,2.1837962391279495,0.6219107896323086
0.001,0.001,0.01,1,42,0,20,0.08199628412783468,0.9716947960618847,2.2798483373125955,0.614376130198915
0.001,0.001,0.01,1,42,1,1,0.7852177464036897,0.650763725905121,1.0077741426301416,0.6217250515160435
0.001,0.001,0.01,1,42,1,2,0.5291741811790223,0.8306721557462199,1.0522680441561887,0.652634677656756
0.001,0.001,0.01,1,42,1,3,0.4043436061422784,0.8726482243853642,1.2043863615047978,0.6323226376214307
0.001,0.001,0.01,1,42,1,4,0.3292720551491426,0.896579585241045,1.0861537404498758,0.6567559611421843
0.001,0.001,0.01,1,42,1,5,0.2838160171052793,0.9071601708283636,1.4178569899849465,0.6473358846040624
0.001,0.001,0.01,1,42,1,6,0.2460022148484907,0.9230118117810011,1.542143941014426,0.6464527524286134
0.001,0.001,0.01,1,42,1,7,0.20879774670276094,0.9334769727982763,1.540038016149629,0.6282013541360023
0.001,0.001,0.01,1,42,1,8,0.18743114660046373,0.9393251510138124,1.7926406806292632,0.636443921106859
0.001,0.001,0.01,1,42,1,9,0.17321157292564113,0.9454811280827979,1.7330461473637095,0.6217250515160435
0.001,0.001,0.01,1,42,1,10,0.1566293886348678,0.9502135354545804,1.8319002832139384,0.6214306741242273
0.001,0.001,0.01,1,42,1,11,0.15109584677488164,0.9504828594513486,1.7922317022773002,0.6467471298204298
0.001,0.001,0.01,1,42,1,12,0.14401978605369264,0.9558308645300296,1.6351416401298042,0.6891374742419782
0.001,0.001,0.01,1,42,1,13,0.13135146082214705,0.959062752491247,2.0351444279688935,0.6464527524286134
0.001,0.001,0.01,1,42,1,14,0.13537235622961485,0.9585625793543919,2.066570706908422,0.6532234324403886
0.001,0.001,0.01,1,42,1,15,0.1199954125630961,0.962948713016044,1.8007094673176338,0.6720635855166324
0.001,0.001,0.01,1,42,1,16,0.11930236390263196,0.9630256627294064,2.0020077265524887,0.640270827200471
0.001,0.001,0.01,1,42,1,17,0.12080793175692259,0.9625254895925512,1.9105081359828688,0.6535178098322049
0.001,0.001,0.01,1,42,1,18,0.10870702101989733,0.9665653495440729,2.0806824155968844,0.6632322637621431
0.001,0.001,0.01,1,42,1,19,0.1086636888050539,0.9675656958177831,2.080908193021041,0.6505740359140418
0.001,0.001,0.01,1,42,1,20,0.11872211979433873,0.9645646569966527,2.034254527866538,0.6546953193994701
0.001,0.001,0.01,1,42,2,1,0.7972404523062308,0.6325290969331407,1.2616672939606575,0.4733150872391379
0.001,0.001,0.01,1,42,2,2,0.635889693787039,0.6874097357913517,1.514290765646668,0.4741703729045501
0.001,0.001,0.01,1,42,2,3,0.5159183847864709,0.7778013762636989,1.81382591456807,0.5354088265480671
0.001,0.001,0.01,1,42,2,4,0.28723162098758215,0.9065924730269306,2.2292591894515117,0.5206979131029764
0.001,0.001,0.01,1,42,2,5,0.215182833383041,0.9316115878005267,2.137704633085202,0.5371193978788915
0.001,0.001,0.01,1,42,2,6,0.18103909479109512,0.9403194291054287,2.392554707178388,0.5210400273691413
0.001,0.001,0.01,1,42,2,7,0.156161984894306,0.9500467250021238,2.5362182148055816,0.5287375983578515
0.001,0.001,0.01,1,42,2,8,0.1438834327956273,0.9544218842919038,2.3576765620317586,0.5352377694149846
0.001,0.001,0.01,1,42,2,9,0.1265793703415358,0.9602412709200577,2.6962982877471466,0.5230927129661307
0.001,0.001,0.01,1,42,2,10,0.11501418869195058,0.9610908164132189,2.7398142283313995,0.5275401984262744
0.001,0.001,0.01,1,42,2,11,0.11031816529280815,0.9632571574207799,2.690710064175077,0.523605884365378
0.001,0.001,0.01,1,42,2,12,0.10399150277758762,0.9657633166256053,3.0159583667043393,0.5020526855969893
0.001,0.001,0.01,1,42,2,13,0.09023088001638269,0.9695862713448306,2.9728480814463865,0.5258296270954499
0.001,0.001,0.01,1,42,2,14,0.09787869314408267,0.96916149859825,2.576401290009987,0.5203557988368115
0.001,0.001,0.01,1,42,2,15,0.0947275164292809,0.9702659077393594,2.8253829518942912,0.523947998631543
0.001,0.001,0.01,1,42,2,16,0.08580000133059552,0.9731118851414493,2.892590619803362,0.5017105713308245
0.001,0.001,0.01,1,42,2,17,0.08024222761264893,0.9720074760003398,2.9733796885791177,0.5265138556277796
0.001,0.001,0.01,1,42,2,18,0.09152259931987984,0.9706057259366239,2.9799722852999437,0.5128292849811837
0.001,0.001,0.01,1,42,2,19,0.07924787247878334,0.9739189533599524,2.9382622537550107,0.5318166267533356
0.001,0.001,0.01,1,42,2,20,0.07673735029266904,0.9755330897969586,2.789003682197105,0.5237769414984604
0.001,0.001,0.01,1,42,3,1,0.7061214973680945,0.73457005674378,0.9058922605773629,0.6874035196048163
0.001,0.001,0.01,1,42,3,2,0.43058523254225944,0.8647752073330424,1.1077353871137354,0.6534424205001543
0.001,0.001,0.01,1,42,3,3,0.3167932089045806,0.9040593627237015,1.2317135926553426,0.6647113306576103
0.001,0.001,0.01,1,42,3,4,0.251494952274014,0.92343954604976,1.3985896979031067,0.633374498301945
0.001,0.001,0.01,1,42,3,5,0.2025105398354807,0.9359231776516805,1.6507850945439833,0.6410929299166409
0.001,0.001,0.01,1,42,3,6,0.1798469566283581,0.9435617634220864,1.7214320279740076,0.6322939178758876
0.001,0.001,0.01,1,42,3,7,0.15810052848610878,0.9497162810999563,1.8748535864334352,0.6225686940413708
0.001,0.001,0.01,1,42,3,8,0.14064085533568454,0.9551724137931035,1.8306784740142816,0.6231861685705464
0.001,0.001,0.01,1,42,3,9,0.13469135468132185,0.9559580969009166,1.9238660532373597,0.6358443964186478
0.001,0.001,0.01,1,42,3,10,0.1293970209585819,0.9597119161938018,2.0628228424898056,0.6330657610373572
0.001,0.001,0.01,1,42,3,11,0.11761502905271944,0.9624618070711479,2.0930580864949415,0.6302871256560667
0.001,0.001,0.01,1,42,3,12,0.1169185290157808,0.961981667394151,2.0395616252772055,0.6065143562828034
0.001,0.001,0.01,1,42,3,13,0.11230851151601995,0.9648625054561327,2.0121044385468045,0.6366162395801174
0.001,0.001,0.01,1,42,3,14,0.09550757576186666,0.9684853775643824,2.205707606238935,0.6366162395801174
0.001,0.001,0.01,1,42,3,15,0.10303507010224396,0.967394151025753,2.1567670549635523,0.6100648348255634
0.001,0.001,0.01,1,42,3,16,0.09315113063789059,0.9702749890877346,2.3388066123588764,0.6122259956776783
0.001,0.001,0.01,1,42,3,17,0.08965528784096176,0.9714971628109995,2.242250978491663,0.6085211485026243
0.001,0.001,0.01,1,42,3,18,0.08292180033801477,0.9738542121344391,2.4675497106994135,0.6106823093547391
0.001,0.001,0.01,1,42,3,19,0.09270696906882672,0.9709297250109122,2.2295711356345,0.6288978079654214
0.001,0.001,0.01,1,42,3,20,0.0864794052806197,0.9731121780881711,2.144912294508224,0.6313677060821241
0.001,0.001,0.01,1,42,4,1,0.8801654514829934,0.5660866842599633,0.8328473673919631,0.6191153463234248
0.001,0.001,0.01,1,42,4,2,0.6571459845918158,0.7350270608757884,0.6504717684199771,0.7954771725216897
0.001,0.001,0.01,1,42,4,3,0.5311904669623791,0.8253343471843271,0.6682330963536016,0.7791210354145925
0.001,0.001,0.01,1,42,4,4,0.44317218391371793,0.8611173234333765,0.7823875573096958,0.7741430806428673
0.001,0.001,0.01,1,42,4,5,0.384451364254639,0.8829002102249854,0.8167690940714828,0.7597781254444602
0.001,0.001,0.01,1,42,4,6,0.36410957587441395,0.8883571141029655,0.8595964339151269,0.7483999431090883
0.001,0.001,0.01,1,42,4,7,0.3304136533755205,0.9025361184416514,0.8859147342539716,0.7437064428957474
0.001,0.001,0.01,1,42,4,8,0.3115480010721281,0.9075904638368296,0.9594006026866726,0.742284170103826
0.001,0.001,0.01,1,42,4,9,0.30569939574124844,0.9109003891398667,0.996643398913444,0.743279761058171
0.001,0.001,0.01,1,42,4,10,0.2644456252125789,0.9226193138614305,1.0407909488424265,0.7583558526525388
0.001,0.001,0.01,1,42,4,11,0.253712645472469,0.9272711007738068,1.1234877297433938,0.7528089887640449
0.001,0.001,0.01,1,42,4,12,0.23390871432774443,0.9334883928970792,1.1075839788213588,0.7284881240221874
0.001,0.001,0.01,1,42,4,13,0.2066328814578551,0.9416290199937379,1.0903302134866248,0.7431375337789788
0.001,0.001,0.01,1,42,4,14,0.20868646240759717,0.9399740573422194,1.2391280647591227,0.7408618973119044
0.001,0.001,0.01,1,42,4,15,0.19676129838797746,0.9455204186608221,1.2360471439438194,0.734746124306642
0.001,0.001,0.01,1,42,4,16,0.18383445248448338,0.9487856152435479,1.3524328970846784,0.7361683970985635
0.001,0.001,0.01,1,42,4,17,0.16424622783227755,0.9534821308762357,1.3832083171700256,0.7246479874839994
0.001,0.001,0.01,1,42,4,18,0.1585958928136234,0.9550029073668203,1.3376219848855626,0.7344616697482577
0.001,0.001,0.01,1,42,4,19,0.15001544268366826,0.9560316679339804,1.264500229278708,0.7323282605603755
0.001,0.001,0.01,1,42,4,20,0.13930841233767427,0.9601467102026211,1.5676560741678454,0.7373062153321007
0.001,0.01,0.001,0,42,0,1,0.8334676775709319,0.5832893811533052,1.0393051859249618,0.5545509342977697
0.001,0.01,0.001,0,42,0,2,0.640004718841254,0.6707102672292545,1.1303659242820927,0.5679626280892104
0.001,0.01,0.001,0,42,0,3,0.564231095361391,0.6900931786216596,1.1538657828393006,0.5619349005424955
0.001,0.01,0.001,0,42,0,4,0.529040841142085,0.7006417018284107,1.5098304335587063,0.4935201928872815
0.001,0.01,0.001,0,42,0,5,0.5041444658730101,0.7087728551336147,1.8293342226945009,0.5087402049427366
0.001,0.01,0.001,0,42,0,6,0.4888900873184456,0.7137834036568214,1.6264532290950906,0.5486738999397227
0.001,0.01,0.001,0,42,0,7,0.47111440005642785,0.7197169479606188,1.5589562263224677,0.5364677516576251
0.001,0.01,0.001,0,42,0,8,0.45368971491203697,0.7259581575246132,1.96466277568669,0.529385171790235
0.001,0.01,0.001,0,42,0,9,0.4456767288158463,0.7325949367088608,1.7930332558429416,0.5433996383363472
0.001,0.01,0.001,0,42,0,10,0.43176818640087894,0.7397591420534458,1.9808211067727655,0.5327004219409283
0.001,0.01,0.001,0,42,0,11,0.43374559991638034,0.7463080168776371,1.77646535170877,0.5438517179023508
0.001,0.01,0.001,0,42,0,12,0.4269139861475818,0.7601090014064698,1.6761606011978694,0.5607293550331525
0.001,0.01,0.001,0,42,0,13,0.3792508521841632,0.839354781997187,1.568859180071486,0.6113622664255576
0.001,0.01,0.001,0,42,0,14,0.29091201437068726,0.8949103375527426,2.1309693195509616,0.5843881856540084
0.001,0.01,0.001,0,42,0,15,0.2442403131645335,0.9171061884669479,1.8047625079811083,0.6330620855937311
0.001,0.01,0.001,0,42,0,16,0.21425647668490702,0.9263361462728551,1.6550892771184085,0.6124171187462327
0.001,0.01,0.001,0,42,0,17,0.18995677159526733,0.936489099859353,1.8048791817954735,0.595539481615431
0.001,0.01,0.001,0,42,0,18,0.1662187578491264,0.943257735583685,1.8390348041813254,0.5961422543701025
0.001,0.01,0.001,0,42,0,19,0.149818999055215,0.9516086497890295,2.0291406144616078,0.6184448462929476
0.001,0.01,0.001,0,42,0,20,0.14915383410847677,0.9521360759493671,1.5755717013446804,0.6464737793851718
0.001,0.01,0.001,0,42,1,1,0.8466270725604667,0.6056711938748028,0.9903465902801819,0.5958198410362084
0.001,0.01,0.001,0,42,1,2,0.6389251053000757,0.6731560924935555,1.155370336246378,0.5560788931410068
0.001,0.01,0.001,0,42,1,3,0.5657304967393652,0.6930860682543958,1.5551892506276155,0.5036797173977039
0.001,0.01,0.001,0,42,1,4,0.5245138405022114,0.7041283521218884,1.418330623918784,0.5575507801000883
0.001,0.01,0.001,0,42,1,5,0.4362472049898542,0.8133199953830172,1.653464769581012,0.6178981454224316
0.001,0.01,0.001,0,42,1,6,0.303561156827385,0.8962333115309146,1.6596840585611843,0.5749190462172505
0.001,0.01,0.001,0,42,1,7,0.24188074989768285,0.9209726443768997,1.7121419113729515,0.6034736532234325
0.001,0.01,0.001,0,42,1,8,0.21350526187482474,0.9315917048208996,1.637917316299944,0.6270238445687372
0.001,0.01,0.001,0,42,1,9,0.1987068371256824,0.9365934361894502,1.5787091095086592,0.6408595819841036
0.001,0.01,0.001,0,42,1,10,0.16925640052191557,0.9482513177638413,1.7383629811642825,0.6276125993523698
0.001,0.01,0.001,0,42,1,11,0.15474111821030104,0.9504059097379862,1.673438115758108,0.6496909037385928
0.001,0.01,0.001,0,42,1,12,0.14017977489734051,0.9537916971259282,1.7473083249444603,0.652634677656756
0.001,0.01,0.001,0,42,1,13,0.11936230795634757,0.9613712438921165,1.7679421972708345,0.6499852811304092
0.001,0.01,0.001,0,42,1,14,0.12193749585729602,0.9620253164556962,1.714078546410675,0.6567559611421843
0.001,0.01,0.001,0,42,1,15,0.10458209554465096,0.9668346735408411,2.1483860639335046,0.6267294671769208
0.001,0.01,0.001,0,42,1,16,0.1098098608799791,0.9657958524104497,1.9045857599491463,0.6314395054459817
0.001,0.01,0.001,0,42,1,17,0.0897483489868546,0.9711438574891309,1.9859641422516228,0.6376214306741242
0.001,0.01,0.001,0,42,1,18,0.09593676942816685,0.9691431649417106,2.026526238816311,0.6229025610833088
0.001,0.01,0.001,0,42,1,19,0.08776594386191847,0.971182332345812,2.0378823446822434,0.6273182219605534
0.001,0.01,0.001,0,42,1,20,0.08930982382377764,0.9716825054826671,2.1527165168326614,0.6220194289078599
0.001,0.01,0.001,0,42,2,1,0.7279295228562839,0.6958202361736471,1.1364317941484163,0.5771467670201847
0.001,0.01,0.001,0,42,2,2,0.4503055231490786,0.8672160394189109,1.6885362865656277,0.513684570646596
0.001,0.01,0.001,0,42,2,3,0.31993302168305127,0.9059128366324016,1.8891797758399258,0.5343824837495723
0.001,0.01,0.001,0,42,2,4,0.2532786545007041,0.9233285192422054,2.5724790525417793,0.48785494355114606
0.001,0.01,0.001,0,42,2,5,0.20867969594606578,0.9361141789142808,2.6055602785598153,0.5006842285323297
0.001,0.01,0.001,0,42,2,6,0.18683046320642066,0.9418910882677768,2.865806840627486,0.5061580567909681
0.001,0.01,0.001,0,42,2,7,0.15379502029131986,0.9504714977487044,3.236038035771284,0.4979473144030106
0.001,0.01,0.001,0,42,2,8,0.13699285544770898,0.9555262934330133,3.179521216312981,0.5090660280533699
0.001,0.01,0.001,0,42,2,9,0.13810423897977603,0.9569705207713873,3.4410217581155926,0.515224084844338
0.001,0.01,0.001,0,42,2,10,0.12122777418472634,0.9608784300399287,3.8100536689022064,0.5155661991105029
0.001,0.01,0.001,0,42,2,11,0.11201246230203252,0.9649137711324441,4.214473309595604,0.5153951419774204
0.001,0.01,0.001,0,42,2,12,0.11913567221349337,0.9609209073145867,3.9927393026391114,0.5085528566541225
0.001,0.01,0.001,0,42,2,13,0.09858861079899367,0.9680570894571404,4.032221606999411,0.48785494355114606
0.001,0.01,0.001,0,42,2,14,0.1049960463561536,0.9666553393934245,4.461065631359039,0.5123161135819364
0.001,0.01,0.001,0,42,2,15,0.10306295423868389,0.9671650666893212,4.160168769003889,0.5027369141293192
0.001,0.01,0.001,0,42,2,16,0.1020139561368784,0.9680146121824824,4.812749943772999,0.481354772494013
0.001,0.01,0.001,0,42,2,17,0.10022699090706523,0.9698411349927789,4.458868902168215,0.5070133424563804
0.001,0.01,0.001,0,42,2,18,0.08714412096463348,0.9726021578455526,4.573629366687777,0.4952104002736914
0.001,0.01,0.001,0,42,2,19,0.09376795324539254,0.9700110440914111,4.018762001656856,0.5232637700992131
0.001,0.01,0.001,0,42,2,20,0.08716925821318418,0.9718375669017076,4.295864652420811,0.47742045843311665
0.001,0.01,0.001,0,42,3,1,0.8024925736556767,0.6379746835443038,0.8891376170452526,0.661623958011732
0.001,0.01,0.001,0,42,3,2,0.5438914857073051,0.8297686599738106,1.024856234613982,0.6688792837295462
0.001,0.01,0.001,0,42,3,3,0.42138102871265437,0.8673068529026626,1.164110125985897,0.6569928990429145
0.001,0.01,0.001,0,42,3,4,0.35068485926249726,0.8915757311217809,1.3848022804315185,0.656066687249151
0.001,0.01,0.001,0,42,3,5,0.3236929761171861,0.9021388040157137,1.4112378917024915,0.6225686940413708
0.001,0.01,0.001,0,42,3,6,0.28805763270333573,0.9103448275862069,1.4543161026388176,0.6449521457239888
0.001,0.01,0.001,0,42,3,7,0.2583797851383088,0.921475338280227,1.4981250285426015,0.6430997221364618
0.001,0.01,0.001,0,42,3,8,0.22686598617168868,0.9312527280663466,1.6536776836675124,0.6301327570237728
0.001,0.01,0.001,0,42,3,9,0.20599679989176825,0.9394151025752946,1.642001464030199,0.635226921889472
0.001,0.01,0.001,0,42,3,10,0.20044758300212,0.9396333478830206,1.53232362370003,0.6400123494905835
0.001,0.01,0.001,0,42,3,11,0.18280654070790758,0.9463989524225229,1.6817948631413209,0.6273541216424823
0.001,0.01,0.001,0,42,3,12,0.17659545004634503,0.9492797904845046,1.6338991728611578,0.6460327261500464
0.001,0.01,0.001,0,42,3,13,0.1577096691048598,0.9542557835006548,1.790026580665563,0.6606977462179685
0.001,0.01,0.001,0,42,3,14,0.1561937312362614,0.9539502400698385,1.833285893141929,0.6375424513738809
0.001,0.01,0.001,0,42,3,15,0.1520310193631962,0.9557835006547359,1.8980893311956244,0.6086755171349182
0.001,0.01,0.001,0,42,3,16,0.13703470828214076,0.960235704932344,1.8571709016945837,0.6577647422043841
0.001,0.01,0.001,0,42,3,17,0.14040347777375328,0.9573985159319075,1.7319108345511325,0.6670268601420192
0.001,0.01,0.001,0,42,3,18,0.13610966185238724,0.9593627237014404,1.941900325825196,0.6305958629206545
0.001,0.01,0.001,0,42,3,19,0.12490903721778401,0.9642950676560454,1.903464456973583,0.6330657610373572
0.001,0.01,0.001,0,42,3,20,0.12590292083064525,0.9631165429943256,1.8032837749181954,0.6707317073170732
0.001,0.01,0.001,0,42,4,1,0.8523459890668633,0.5859462360781859,0.7884172736674382,0.5939411179064145
0.001,0.01,0.001,0,42,4,2,0.6948526674334956,0.6504897794874088,0.8032177393542569,0.5737448442611293
0.001,0.01,0.001,0,42,4,3,0.5817759006225066,0.6859596546942792,0.894862932766201,0.6054615275209785
0.001,0.01,0.001,0,42,4,4,0.5208452785463534,0.698975712304871,0.9007944067220331,0.6219598919072679
0.001,0.01,0.001,0,42,4,5,0.4954350395205196,0.710605179585812,0.9433846980245375,0.6313468923339497
0.001,0.01,0.001,0,42,4,6,0.47457679125327096,0.7110971955092364,1.0046589895330509,0.5838429810837719
0.001,0.01,0.001,0,42,4,7,0.4627772703464894,0.7199534821308763,1.007705900940502,0.6172663916939269
0.001,0.01,0.001,0,42,4,8,0.4466487430884202,0.7274231784228653,1.0841218718026766,0.6343336651969848
0.001,0.01,0.001,0,42,4,9,0.4458386956586999,0.7288544974728273,1.1331527110423918,0.5736026169819372
0.001,0.01,0.001,0,42,4,10,0.4428678385787735,0.7260365880932147,1.0568519089757218,0.6205376191153463
0.001,0.01,0.001,0,42,4,11,0.4337758884162475,0.7317618642930626,1.149299806978142,0.6250888920494951
0.001,0.01,0.001,0,42,4,12,0.4260243081029948,0.7387395446616273,1.193347425450791,0.6065993457545157
0.001,0.01,0.001,0,42,4,13,0.4254778807950893,0.7449121080645883,1.187713169036723,0.6166974825771583
0.001,0.01,0.001,0,42,4,14,0.42174129131607374,0.7556470009393031,1.2623952768871258,0.6596501208931873
0.001,0.01,0.001,0,42,4,15,0.4035937944171776,0.8041776624770766,1.2125481017826165,0.7464087612003982
0.001,0.01,0.001,0,42,4,16,0.3394935749197585,0.8700183387753276,1.1332036040849425,0.7418574882662494
0.001,0.01,0.001,0,42,4,17,0.2852922263174693,0.9047725544572169,1.388723659867829,0.7663205802872991
0.001,0.01,0.001,0,42,4,18,0.25896329958235614,0.9148365165272622,1.5224970567151808,0.7441331247333238
0.001,0.01,0.001,0,42,4,19,0.22783755641181508,0.9279867602987879,1.6861751363202748,0.724221305646423
0.001,0.01,0.001,0,42,4,20,0.21720742122619877,0.933309478015834,1.5581727425655627,0.7596358981652681
0.001,0.01,0.001,1,42,0,1,0.7925230442806973,0.6290436005625879,1.0271721132786753,0.5745931283905967
