subject,CONTROL_REPLACEMENT_FRAC,seed,smallest_combined_p,smallest_overall_p,left_hbo_p_phase,left_hbo_p_power,left_hbo_p_combined,left_hbr_p_phase,left_hbr_p_power,left_hbr_p_combined,right_hbo_p_phase,right_hbo_p_power,right_hbo_p_combined,right_hbr_p_phase,right_hbr_p_power,right_hbr_p_combined
4,0.0,0,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.0,1,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.0,2,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.0,3,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.0,4,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.0,5,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.0,6,9.981089139887711e-05,,0.0001999600079984003,0.016902514463125854,0.00039988003199198374,0.0001999600079984003,4.9906691038361475e-05,9.981089139887711e-05,0.0001999600079984003,0.4735264567455305,0.00039988003199198374,0.0001999600079984003,0.0006921108320657818,0.00039988003199198374
4,0.05,0,0.00033711958942350684,,0.0001999600079984003,0.007889536252105481,0.00039988003199198374,0.0001999600079984003,0.00016857400330900889,0.00033711958942350684,0.0001999600079984003,0.7477813488349633,0.00039988003199198374,0.0001999600079984003,0.0006963384624032401,0.00039988003199198374
4,0.05,1,0.0002241653801955401,,0.0001999600079984003,0.007177688180122341,0.00039988003199198374,0.0001999600079984003,0.00011208897206661068,0.0002241653801955401,0.0003999200159968006,0.8935247740483345,0.0007996800959743089,0.0001999600079984003,0.0013379227022743666,0.00039988003199198374
4,0.05,2,0.00011829889771464153,,0.0001999600079984003,0.010789037415406993,0.00039988003199198374,0.0001999600079984003,5.91511982894629e-05,0.00011829889771464153,0.0001999600079984003,0.46028566261657566,0.00039988003199198374,0.0001999600079984003,0.0022067720761609374,0.00039988003199198374
